state,perturbation,delta_psi_mV,matrix_ca_au,mtROS_au,pH_au,adp_atp_ratio,cardiolipin_index,CypD_activity_au,ANT_function_au,ATPsynthase_pore_propensity_au,PiC_modulation_au,transient_pore_score,sustained_pore_prob,sustained_pore_open,crc_au,threshold_ca_uM,leakage_auc,conductance_au,time_to_sustained_open_s,ATP_index,mtDNA_release_proxy,viability_proxy
Cardiac_Control,WT,161.2926584575003,0.1559469255147094,0.11912928365319639,7.201225508712947,0.44920273586833825,1.0392619393812434,0.5395845255097682,0.8301487578860188,0.5128104414910789,0.4442718992468749,0.25620363732767076,0.6335105093942812,0,1.3202101856867074,223.56064698851736,0.7431997888505957,0.8637476052959221,290.5138824386514,0.7903441120317647,0.8006851210389695,0.8707774086893408
Cardiac_Control,WT,161.27416197143793,0.2854850379844822,0.2934289557643821,7.224899914562273,0.5979944138890027,0.9966649197453727,0.4221627222384968,0.8355618304671796,0.4318948342525119,0.4470222210792127,0.33547804068202797,0.6632107937334217,1,1.2409417173950836,205.5998591299542,0.794343681128533,0.8864816812385234,264.2568116708353,0.7773048189435093,1.0189375796103763,0.795784013543778
Cardiac_Control,WT,166.93569817252828,0.19501570290191164,0.38977249576101064,7.272557180389752,0.45773683076476185,1.0167981175791891,0.5608252755714472,0.8290090298154786,0.5840643548988724,0.5082103634909584,0.3594829432327324,0.6678106498611355,1,1.3172203075230935,224.2417873004482,0.8712677085769136,0.9263426023843794,253.06406881747492,0.823262396836881,1.0041878300381413,0.86091439209994
Cardiac_Control,WT,149.6937580427376,0.31788739445081454,0.30259722084409174,7.2479635413042605,0.36387157986717367,0.9324706571620974,0.34974163957621596,0.9751213224886042,0.43473760206976086,0.45415567086458397,0.44513696821310306,0.7072846808466196,0,1.2297713147652742,208.849364459053,0.965821007008217,0.9983320594250487,232.27765102838853,0.6977621515758121,1.0654602255649364,0.8177380416875234
Cardiac_Control,WT,151.20065733989574,0.20644606126129575,0.09845040272367893,7.307659122875578,0.6023124077269657,1.1467451187770095,0.6229155637325644,0.9936403398391884,0.45538165667852204,0.5086112061772463,0.3487355842277853,0.6772424962160359,0,1.3235796729894498,226.43253630159964,0.7085396806261106,1.101200892470027,274.4925909892355,0.8008079312797001,0.9873094315928516,0.766666999005383
Cardiac_Control,WT,160.50169976607222,0.4039947524014032,0.1812612741706999,7.161632621855598,0.5038910043684659,1.0077532709185137,0.5672597482413043,0.8343402965000419,0.3110459269054469,0.44354267359131344,0.4536607592824709,0.6360193035624951,1,1.1652988717425339,198.3987754227692,0.8300185421296407,1.0547801987754704,239.60963702234557,0.9027308559126715,0.936446638034683,0.8038474260198099
Cardiac_Control,WT,156.8973510373246,0.21733973661310105,0.32135289193492983,7.2436160318360345,0.34627538456735435,1.0065636876762936,0.5456029734313876,0.8134115541516617,0.45476936807509233,0.45629081522528725,0.3438938019077016,0.6214168763686071,1,1.2135274186028215,214.3167033302267,0.7997172673985526,0.9608677941703895,264.2532330866267,0.8166645102143785,0.9242757477219629,0.7806821358347416
Cardiac_Control,WT,167.51397866076218,0.254235078703546,0.16338644275049755,7.209167100286918,0.4309661321916392,1.0435459974339216,0.6182690983945515,0.9177132445109123,0.25761206733710434,0.2901439452374314,0.35624798166360044,0.5834456452442672,1,1.2718431350197557,213.13800603506417,0.7889304946762977,0.9318258177867453,275.86172610361297,0.8945058101591652,0.8883971440036115,0.866250136016122
Cardiac_Control,WT,157.7358073958303,0.3450813773895736,0.2555055542516983,7.309490146660884,0.3624381746615243,1.0288605539042028,0.6865474444462577,0.8358221564575222,0.34160971765142767,0.5233062139761985,0.36764094220897764,0.6634640480426184,1,1.1737926666613323,220.1396433519749,0.8425126353448394,0.891475870756328,261.7038911539395,0.7685498822044305,0.9313621266602183,0.8256546404391284
Cardiac_Control,WT,153.70157038931768,0.1815308546852836,0.28197072427434694,7.1595850857322425,0.31172002690356637,1.0134330414567478,0.6214370065018131,0.9306345454204409,0.5760414656144297,0.47771907807183944,0.5118924954065073,0.7041168906617111,1,1.2994657200121449,217.74436611429218,0.8664984160625386,1.0110401944772742,282.1234369173658,0.7673189977029345,1.0098641148543175,0.7229253307078871
Cardiac_Control,WT,176.72519015137243,0.2981967947683304,0.14584556227375337,7.158013907890961,0.5426177547531642,0.9525715326732813,0.33591257686683546,0.8962338416681039,0.5785800158650832,0.5298408087887722,0.29036917405549256,0.6276185085944361,0,1.33471224277739,224.80906287953863,0.7585581820090291,0.9044780784744818,261.8334727025108,0.857593981334725,0.9557555120038225,0.8464488884864801
Cardiac_Control,WT,163.1937895961077,0.3845714203425943,0.215237971515056,7.170030367727799,0.640941664047013,1.0282881014281597,0.39204230332642986,0.7587404708002214,0.5425457561784964,0.21829956974450487,0.3990582586817007,0.6334879507785082,0,1.1411908504983987,216.7988999334272,0.7722402063057499,0.903182182913302,246.26208055136937,0.8230639206674422,0.892008230538169,0.8106153834425212
Cardiac_Control,WT,165.5402256375034,0.15140134123510182,0.03,7.09380521378451,0.3101432426180859,1.112921469788502,0.45751814223043213,1.003800416106405,0.4033023856870787,0.6170699763824582,0.3316933755286597,0.5885817459795787,0,1.5267795102072603,246.32718981496208,0.779585774089598,0.9039327006119275,279.9186831625336,0.9592841132135599,0.8921282584388424,0.9182340643166108
Cardiac_Control,WT,153.60201451029235,0.29477070868258437,0.13804898869325682,7.173712248915962,0.5062969236690571,1.0807252027692986,0.5226091050210834,1.0236702138476417,0.495228864385802,0.4388328297475861,0.4139518696789432,0.7218602860252629,0,1.2248944548692067,210.7351476070395,0.8640622964576888,1.026140622196495,227.6542205936492,0.8235021713063974,1.0643918888937987,0.810075389135995
Cardiac_Control,WT,160.64493820379855,0.3007906235398739,0.19979454788854717,7.162043366922315,0.3849357430878173,1.0955911975983639,0.5717659020469124,0.8309769047612491,0.49963974609094314,0.5386546253390013,0.37779955414635785,0.6852714956561745,1,1.2417414712772104,216.2886425774233,0.9310027270924475,0.8984574690561346,243.75137386839486,0.7921072024576749,0.9034931599918413,0.8034907236362933
Cardiac_Control,WT,165.88738071767892,0.34254582974218484,0.12017734544281204,7.207519689323811,0.4012874616235304,0.9693270594141289,0.44742561868465347,0.8489838752051213,0.38416353108074575,0.3668075258299575,0.33744162458587945,0.5426574823656634,1,1.2255241949892688,212.87425167196162,0.7170973795225948,0.9061377727350729,265.08394849093787,0.9006385307904257,0.7878709120761144,0.9189378577967483
Cardiac_Control,WT,155.7920513806216,0.18104394312975347,0.35059290431453083,7.217087798788858,0.3907606075761131,0.9406237107844851,0.5386766764477079,0.9028692312579925,0.650339830176715,0.4990219124050056,0.4096419661813007,0.6346095920479079,1,1.1260101498635566,211.06069654607893,0.8088504469636748,0.931527270084194,248.40763344227872,0.8163536168988933,1.071069184191184,0.7952028149424607
Cardiac_Control,WT,168.0055841467654,0.1743634709532579,0.10558868976314939,7.293808541960795,0.3636009230320184,0.9924527847940211,0.4444617067646678,0.906756543198962,0.5877362290575672,0.3657267549461075,0.3117466404235174,0.6166559962047548,1,1.4369168654881168,233.55797574460513,0.6868586917254789,0.9570258543028812,270.94869972488317,0.9328274930441776,0.838421251569734,0.8781210002858446
Cardiac_Control,WT,160.19489048064955,0.32175532524935185,0.1847964410642413,7.2475211919093026,0.4548521627944827,1.0033434947373217,0.4588482197008052,0.9326835418138264,0.4779035826170336,0.4000984831443356,0.42869008565785055,0.6153857872469526,0,1.283985550950033,201.03344377854296,0.7136801562673427,1.053621424880386,249.2032908404561,0.9053744704122576,0.91207591267901,0.9194356627613147
Cardiac_Control,WT,162.6664500016538,0.3037587738586549,0.2304592461828873,7.17115481721688,0.36690498835889623,1.0656514911082569,0.3793338903151778,1.0408163631013079,0.502688583899453,0.6031225083093429,0.5009002229582736,0.6703190653661354,0,1.219594538312409,221.83895141543462,0.7852783479830955,0.949819724404262,265.43681307452033,0.8016256921668197,1.0516581208287614,0.8731791621123032
Cardiac_Control,WT,160.18634710216483,0.30003942802767014,0.33530186312528926,7.155079266432582,0.4770456825779839,0.8984521222171108,0.4276766753889096,0.865844221800476,0.5208382807947552,0.4347454079389323,0.3764860101659251,0.6401355839555055,1,1.1975845063531472,200.92743845606336,0.8539124439643561,0.8258813771097924,245.73444726378804,0.7729524463756409,1.0416214801559969,0.7736149553483123
Cardiac_Control,WT,179.8182254760715,0.3077158567597581,0.10513102790564485,7.224595958575326,0.4449761890550863,1.091773019167637,0.3848315394383666,0.8161362204369237,0.2958265131575709,0.46739462985437785,0.2342653777409261,0.4729025194154776,0,1.3688132998864209,223.32316243908272,0.6563141862847737,0.7704870480860341,287.62773538879844,0.8821252072670163,0.7156424550272346,1.0
Cardiac_Control,WT,164.89202220209654,0.22559802227372075,0.3130531001723968,7.133988339648968,0.42610519531335905,0.9905195260852606,0.42241267470226673,0.7696544617588378,0.4752822617479403,0.5196054184551003,0.35237631141461817,0.6211734425985511,0,1.1834433788610907,218.52645764396178,0.7306501184779134,0.9576101974506236,252.64519445910636,0.8319950801239191,0.9282505713747271,0.8841045014249749
Cardiac_Control,WT,156.5383125683528,0.2985802957728803,0.22081864488156697,7.291572938292718,0.35924363379584023,0.9743871358031548,0.625364179660784,0.8215255968046464,0.43180157520022017,0.48965455103780836,0.5185515907132657,0.6775718266228846,1,1.1881558149995781,208.3570151484087,0.9248070567745301,1.0855393690107893,250.28471575931192,0.8303644269011845,1.1179157754678,0.7553692302928676
Cardiac_Control,WT,171.58035929682552,0.30344579786389453,0.14147930791616392,7.258972006036065,0.39232286694316676,0.9392737374843899,0.4250601111168057,0.8773498421700963,0.3998379990105084,0.4620335124114861,0.2947464152002632,0.5652877901883767,1,1.3393365401418011,220.73443747725608,0.7069830145713626,0.8219775858023111,276.523564957394,0.935619734892252,0.9536200626239056,0.9427461498635517
Cardiac_Control,WT,155.23325080023181,0.2228518865578906,0.25696827794106164,7.176541217394765,0.5255391225825756,0.9007085996880538,0.7832382064837391,1.023564629081423,0.4718899707114045,0.479196880197298,0.5115649557297586,0.6775146762385211,0,1.1783574854154841,211.6928564803739,0.8972153424762755,1.0793728715776074,237.20263512659437,0.7827935715062759,1.0992466365079827,0.8538408382212096
Cardiac_Control,WT,166.67090876003803,0.42926196089158053,0.2359247756458776,7.114343273545456,0.5000917187624381,1.049390235037715,0.569331790088089,0.8385910960771062,0.6797686526849522,0.6422732468190621,0.5383714639625851,0.7305048957095868,1,1.1534220484907474,202.2687645499095,1.0003478822542693,1.052935442550883,226.60965011423926,0.8201506244744979,1.1011639635094128,0.7474689504976809
Cardiac_Control,WT,149.3226390089618,0.31790663367294303,0.1719826498272964,7.267693618708271,0.35224447552014493,1.0043990780313041,0.5384836123694874,0.8979030361311119,0.564084286126701,0.4453904962373132,0.3770323063721924,0.7005755110512251,1,1.1220588285881352,198.24533259754992,0.8944500311367918,1.0232740445748914,243.3784384738181,0.7944979120071846,0.9672302935348664,0.7708281338405157
Cardiac_Control,WT,154.37451160881255,0.18469572022378813,0.2255841667992015,7.194273007737369,0.4599332305429226,0.9226023460155368,0.4341642219818787,0.8786861683141798,0.4428821010217203,0.46608792373719743,0.36905575773744614,0.5651166075204703,1,1.347059736284185,226.07659420173937,0.7516972010378122,1.0109631865447006,252.70239473594137,0.7862198527401533,0.8360088084183815,0.9060091299795822
Cardiac_Control,WT,166.57488988695297,0.3325242886907064,0.1891749122510592,7.261890815598673,0.5251387123371789,0.922295273676183,0.5900309879408991,0.9750714618758467,0.5572582781356159,0.5340523516806089,0.4927046156850203,0.7142373106780858,0,1.2085115290015274,223.71518741854766,0.8542788165616375,0.987677383539606,230.4452103512195,0.9149399873141872,1.0890264228502151,0.8158928585828769
Cardiac_Control,WT,170.90773263996329,0.20202546638181432,0.22908138762009983,7.120278617060282,0.28305947188786285,0.9798529180425923,0.46243621737622265,1.0821545940698898,0.6399355436586002,0.5384420746366387,0.3714131833956537,0.6920391671579725,1,1.2138848389794994,210.51763748155005,0.7455096465459535,1.0585337251650544,243.96839825393403,0.7989374296606859,1.0455888162295488,0.8570668511723991
Cardiac_Control,WT,166.37094624951976,0.3429667682993962,0.27297045396168373,7.170031248852312,0.5043360192379935,1.1001412915173636,0.5322009814645362,0.8375304981663744,0.5924633682912769,0.5449624244448305,0.40549784260147337,0.7100123055645219,1,1.2663100971630055,198.69376553721844,0.8363446024331981,1.053094475046105,254.22741270843727,0.8427315441809926,1.1416807229698662,0.8312554857181697
Cardiac_Control,WT,164.0748137408941,0.37268764632059237,0.3468813452916282,7.20026218498591,0.38373762410541534,0.9844245189181837,0.7760084538268796,0.8408448445985423,0.5059630369920174,0.5010984177623348,0.43521945974863996,0.7437864561795764,0,1.0841704617825143,200.8292319104415,0.9148738497757624,1.1388347321510688,233.3984995480613,0.8870861072277866,1.157235826266275,0.7961387568755575
Cardiac_Control,WT,162.59117043528568,0.21434541453186318,0.12097476009385208,7.2023490296882375,0.5070598668593159,0.9098114228129136,0.510394010027535,0.9635328701655258,0.4353063222294426,0.3585596069815613,0.2869049291015285,0.587014114201435,1,1.290173681889544,226.5554381967802,0.6944575152238547,0.9309825566296767,269.92041627948856,0.8566599094284759,0.775014425250625,0.8383485701270232
Cardiac_Control,WT,153.1718240770606,0.3570700903395458,0.39064266997250136,7.177496726426038,0.37367408434574834,0.9852554161548434,0.6349273326285676,0.9345513191701049,0.569822331361359,0.5806745225840877,0.44909170515462443,0.7935852161382697,1,1.104223771532671,197.79737226473966,0.9652647445083542,1.1357823838194165,231.74920723534572,0.7397009326550782,1.2477667692323338,0.776985760969005
Cardiac_Control,WT,159.24124633284234,0.3130224741549199,0.06383297603819985,7.231142496617375,0.2695117899335481,0.9836365858151398,0.44968235748741126,1.0277365860588827,0.539348538542175,0.358292368558505,0.30851748230428927,0.648159120024686,1,1.3391985380037479,220.39788034886686,0.7822540552657283,0.9793381662408956,256.77031222260246,0.8428443331703095,0.8589835086178454,0.9137848810290851
Cardiac_Control,WT,161.3148898323217,0.34576481279955923,0.20785719239715333,7.146618978530871,0.28724575621168374,0.8381868014235057,0.5165011509503038,0.9267142548260772,0.5895193220027732,0.47421083721912266,0.41944360224729865,0.6978135331500943,0,1.1197379444459379,207.92328573969627,0.8664404880316258,1.0499315925740338,241.66178255435764,0.8130258579418816,1.0075975239631776,0.7990031230686151
Cardiac_Control,WT,173.45697780975132,0.43174343861231584,0.2670653765187661,7.192881025748935,0.4548084946661382,0.9967423080089313,0.697080063563551,0.8512566327370352,0.563517180168197,0.3896579319984514,0.41785471673752267,0.7086268059786679,1,1.1352434315406073,203.75731599748758,0.8493444732175119,1.04950212122365,234.6043865056061,0.8999052278002999,1.0720780998950867,0.8157547372517733
Cardiac_Control,WT,167.7489463165477,0.2603689507197704,0.24247934941880261,7.206014781585595,0.4759722501721482,0.9861439281874793,0.4573032942212233,0.9272523864553848,0.6049552715319335,0.4448689322725606,0.39328387151050687,0.6533162816878779,1,1.2963027557058326,218.5979354387572,0.8409794446583502,1.0201686336198197,256.8792623517705,0.7625616822706472,1.1074235503102998,0.783069887897573
Cardiac_Control,WT,150.89567875709812,0.21970110685140085,0.17018403841435248,7.225721941702938,0.35956833748955913,1.0417723818888052,0.7012448557996929,0.9686962864466326,0.4464764788439432,0.47630099282427846,0.3126553710861244,0.6650081171294897,1,1.3320628943991788,220.6562577236654,0.8260809288892875,0.9971180708506308,252.0351227987715,0.8670809041414698,1.1516325605512425,0.8572049193720457
Cardiac_Control,WT,167.59267175515836,0.20883884562995816,0.20335021997141797,7.235580743904444,0.5138592458777375,1.1109373656967207,0.5907751935455475,0.9456385744957891,0.6317394065634325,0.47570857723602183,0.3983339267617471,0.679869339905597,1,1.3355292035752278,229.67385167761074,0.782213837757631,1.0518097884271727,229.60435941104046,0.8002996287013278,1.0428040329939658,0.8655068878844618
Cardiac_Control,WT,161.91934175666947,0.21473517720276497,0.18055992522729336,7.143767895408106,0.283847993773104,1.0675939017728655,0.46375332241057327,0.9205819224885838,0.51975996046924,0.4837536603388228,0.3972905445862193,0.6747240223768374,0,1.2911180925972379,239.44717484435105,0.9031255325855911,0.9807717107648786,255.8019444338744,0.8397918831191483,0.9838721158487962,0.8346046299285207
Cardiac_Control,WT,159.58462399755234,0.2738318632468717,0.17285081944446307,7.123294291463219,0.44339202013526835,0.9838666785667102,0.5832407739055521,0.9653339751671323,0.7075260872625265,0.5790969015246917,0.3209728198177327,0.7002030199478478,0,1.2038355602548036,212.4701962540164,0.8316164977266253,1.1267011593374936,264.15137172089896,0.803109767946265,1.0364192868731803,0.874776782434613
Cardiac_Control,WT,169.89341031072695,0.3072921579853315,0.287968167761682,7.263883841094926,0.3288983800237544,0.9336084454754998,0.617255444962673,0.9735436472356538,0.4310812181910432,0.4862827441211184,0.429320808630799,0.6431874243755317,1,1.22987863797996,198.56638748942902,0.8470470681454622,0.992218401681466,260.0588263994082,0.8834113374714428,1.0493420064909356,0.8254938884357201
Cardiac_Control,WT,173.2479961799676,0.30213526394640156,0.2485612388772038,7.21661570059898,0.3848163892197841,1.15,0.5821809962217197,0.9905727192830022,0.6735963803165249,0.4304674691767481,0.4879131327835539,0.75770895370045,1,1.1691386591511808,220.28308711593314,0.9555883805712285,1.0218469893390054,253.77206595747992,0.7883373202405464,1.098562892516825,0.8185571101525839
Cardiac_Control,WT,172.4502409529296,0.34617465992288193,0.16456723237914767,7.162575673172173,0.45473986713164144,1.0035531060408693,0.36297752801095434,0.9318967910071714,0.5197910783462648,0.5271269734630686,0.30833696909244546,0.6322587362282932,0,1.068393672679118,207.6476659668756,0.7931012173089761,1.0172055074828528,270.1805391946462,0.8967052538707777,1.0360392286315148,0.8382819942554697
Cardiac_Control,WT,158.28625981421888,0.2810401513502326,0.29196799003466006,7.277557598776126,0.36395866347160477,1.0008357575147768,0.44728628241751317,0.8666305535746517,0.43485819963855515,0.5451576391139713,0.462686092664398,0.6217340509386889,0,1.257476864912138,192.28673212689108,0.8822517502686252,0.8808947942234544,257.1283422597958,0.9045978221882539,0.9950738949789987,0.8281538973718997
Cardiac_Control,WT,162.5263009931903,0.39628272617258536,0.24458396167012875,7.205783731714643,0.41154444557701747,0.9985524947733998,0.49524813644484955,0.8917370949146658,0.4516114165945678,0.3517913747890406,0.4316544993777029,0.6978503309815248,1,1.205982607838211,206.57134097230607,0.8882878506903404,0.974228967186104,242.73144632813512,0.7705386823682776,1.072530162785859,0.8049070549671771
Cardiac_Control,WT,167.6501074512285,0.2588274533409635,0.2850289695071168,7.258964859203192,0.550629280921444,1.0118850856460713,0.5125566570899954,0.9765207173206686,0.46796526918056797,0.49779200558798864,0.35255015942745355,0.6567788458351054,1,1.1186536086181487,209.01760716755484,0.7985757699898448,0.9565483581427456,245.25662539036432,0.8490407262840617,1.0341908072074695,0.8535385415126402
Cardiac_Control,WT,172.80436101697887,0.4976135333271695,0.270370307353889,7.203375924070506,0.3923108130476851,0.9913383752845635,0.5820672097550679,0.8146451463210211,0.5424165946401917,0.5060938193848719,0.45031389201417615,0.7576942511780695,1,1.009733596249614,184.31768033831847,0.9446488281860582,1.143849848490678,221.05654764988688,0.8095906708157584,1.1412332186886867,0.775911989328092
Cardiac_Control,WT,161.1666060972377,0.33005338782120053,0.1536803991262342,7.3030373962440995,0.5335692112065142,0.9655802795871858,0.5377701000933254,0.9094938647098321,0.55228354880355,0.42619491973120066,0.42027654731765157,0.6970161792021009,1,1.2580438920438461,212.1001195213069,0.8012796824552915,0.9209618038563999,253.45740676692668,0.8399017222256318,1.066215631426734,0.8158025359298053
Cardiac_Control,WT,163.51472818668947,0.21142739548669742,0.17518551678424243,7.2877670421221605,0.3370293145342382,0.9671884635255765,0.38646556412898986,0.8485328950138111,0.4426299996061421,0.5600565450649296,0.3212993000549267,0.5535004974273704,1,1.4640395267661008,226.81881338702243,0.7381407670542464,1.0165128229185538,287.4578029698338,0.8759091046836791,0.8139484254808119,0.9321290194241316
Cardiac_Control,WT,156.14932020795177,0.19432860015511105,0.27978348840986095,7.187551792576047,0.5029804177915282,0.9980348037870401,0.5580197851005964,0.8822995858347854,0.4975645407739017,0.43799555303739784,0.4055907127605907,0.7170251871842906,1,1.2702418078244209,225.5123962676303,0.8849727944008343,1.0658239918379147,244.72399510882636,0.7601161663623056,1.0332401908454254,0.7758073502549971
Cardiac_Control,WT,155.43034700735464,0.31859779321945486,0.2688296212346772,7.248578547547718,0.5941568620657901,0.967394513731974,0.5810585745283824,0.982276149008584,0.7142270358611864,0.4600461162777234,0.4081864105944884,0.7519358908604271,1,1.1258966987106411,200.68210788861805,0.9027376436094379,1.1252780085325138,228.72051488766854,0.7877915986180438,1.0350564150650605,0.711994718158106
Cardiac_Control,WT,171.5002065791536,0.26212297717393196,0.21832787248286814,7.232268797479257,0.20283554998727107,0.9572292530393701,0.575979044793104,0.8952879254415923,0.6727543170100712,0.43615425405729047,0.4039392016654487,0.6959186962809503,0,1.2565425594573176,218.6242059915072,0.8580128975374636,1.041845986988375,246.980847218318,0.9389957423803533,1.054637792110847,0.8988897595254604
Cardiac_Control,WT,175.8499202285666,0.33712003952736735,0.22938619066470256,7.268431577876617,0.37031047445295234,1.0063858136615138,0.6280780725554622,0.883714923852492,0.5436323669674032,0.4512463238065174,0.34012785401534784,0.6953299709912067,1,1.2977563881081255,203.9005657086115,0.7511692942962086,1.0513007532249776,251.9235005842471,0.851662825225704,1.0644986401273862,0.8944880241526513
Cardiac_Control,WT,164.42391902735733,0.3178590099658836,0.322213191663074,7.151753826970995,0.507707212718054,0.9847013669547486,0.6033922154548904,0.7712115087216065,0.50380034781682,0.36229799304838384,0.40856033331204533,0.7097052669089599,1,1.1456113626011188,209.98929701866098,0.8625552347582467,1.0361416419080156,220.92862130252686,0.8404757756922012,1.0981443987183293,0.751046091981351
Cardiac_Control,WT,173.0282631831362,0.2741736869874502,0.1726742888931336,7.234302572999922,0.42969546139570075,1.0902395793149613,0.5659180079228436,0.9397002852821776,0.5120031326718262,0.33479592939245645,0.32847799884316353,0.69172935288544,1,1.2389327580122167,222.45692806220677,0.8285003787114994,1.0536688570038637,226.47735410084914,0.8195170752090639,1.0973762814114116,0.8810315414007432
Cardiac_Control,WT,167.89308820038107,0.21225650255452763,0.263767790493603,7.252921224342479,0.4871145873371309,0.8409418114964193,0.5129834288541353,0.9316387344912861,0.5613517972730416,0.5775604050579978,0.3380128231963798,0.6660161526711295,1,1.252456689064359,208.0301929993299,0.8503352851134047,1.0225297519708103,241.06829319369604,0.795013382458038,0.9951633893425559,0.8167466947713165
Cardiac_Control,WT,159.83904196315902,0.15881222202513084,0.20382458780528848,7.112063025678845,0.38960148132841793,1.0654904111153478,0.35390390664840093,1.0530603778644367,0.39772074348015946,0.3822430921345338,0.39688467164630875,0.5840899614996836,1,1.3075127419677284,239.23259407247713,0.7197237310211329,0.9049403878915976,257.70518495826207,0.8734307215320776,0.9457902860688553,0.8815501844867697
Cardiac_Control,WT,167.8911648440673,0.24427880383463835,0.20258550374182238,7.140837074366711,0.45865897874729,1.0747651115498578,0.5629618219132586,0.85537774120376,0.4742623462576655,0.37068861204349546,0.4188145512857947,0.6430783212949287,1,1.3131930895955897,214.34570319970405,0.8816260383845932,0.9516541260109616,253.9211220987727,0.9271119701134075,0.9061653260213492,0.8664452090053351
Cardiac_Control,WT,177.30429253172775,0.3485119035458778,0.3079021481589752,7.098038391111995,0.4344322764607921,0.875596586055511,0.5407687687163112,0.8975320262131151,0.333141592612241,0.2777287909117028,0.43633357247222354,0.6342255433790394,1,1.2831847652682402,206.9773794522668,0.8059969944859566,0.9396568931547581,241.3819873284781,0.8628858930949938,0.9700321114153055,0.8273093202781571
